,a,b
belebele_eng_418,0.80522317,-0.77776045
belebele_eng_419,0.6933035,0.1741344
belebele_eng_42,0.80522317,-0.77776045
belebele_eng_420,0.7293594,-0.27954894
belebele_eng_421,0.7163239,1.5429639
belebele_eng_422,0.7241757,-0.28113684
belebele_eng_423,0.80522317,-0.77776045
belebele_eng_424,0.80522317,-0.77776045
belebele_eng_425,0.80522317,-0.77776045
belebele_eng_426,0.80522317,-0.77776045
belebele_eng_427,0.80522317,-0.77776045
belebele_eng_428,0.80522317,-0.77776045
belebele_eng_429,0.80522317,-0.77776045
belebele_eng_43,0.6044916,0.55084634
belebele_eng_430,0.80522317,-0.77776045
belebele_eng_431,0.6933035,0.1741344
belebele_eng_432,0.7642891,-0.2684724
belebele_eng_433,0.80522317,-0.77776045
belebele_eng_434,0.5802779,0.10954206
belebele_eng_435,0.80522317,-0.77776045
belebele_eng_436,0.7241757,-0.28113684
belebele_eng_437,0.6933035,0.1741344
belebele_eng_438,0.69161004,-0.29073063
belebele_eng_439,0.7163239,1.5429639
belebele_eng_44,0.6959062,0.62772906
belebele_eng_440,0.7642891,-0.2684724
belebele_eng_441,0.80522317,-0.77776045
belebele_eng_442,0.80522317,-0.77776045
belebele_eng_443,0.80522317,-0.77776045
belebele_eng_444,0.7293594,-0.27954894
belebele_eng_445,0.80522317,-0.77776045
belebele_eng_446,0.633549,1.0072805
belebele_eng_447,0.7477486,1.1223401
belebele_eng_448,0.80522317,-0.77776045
belebele_eng_449,0.80522317,-0.77776045
belebele_eng_45,0.7642891,-0.2684724
belebele_eng_450,0.63318455,0.13974576
belebele_eng_451,0.6959062,0.62772906
belebele_eng_452,0.69161004,-0.29073063
belebele_eng_453,0.80522317,-0.77776045
belebele_eng_454,0.6626997,0.1566573
belebele_eng_455,0.80522317,-0.77776045
belebele_eng_456,0.7642891,-0.2684724
belebele_eng_457,0.5802779,0.10954206
belebele_eng_458,0.6933035,0.1741344
belebele_eng_459,0.6933035,0.1741344
belebele_eng_46,0.80522317,-0.77776045
belebele_eng_460,0.7282954,0.19395256
belebele_eng_461,0.80522317,-0.77776045
belebele_eng_462,0.7642891,-0.2684724
belebele_eng_463,0.80522317,-0.77776045
belebele_eng_464,0.80522317,-0.77776045
belebele_eng_465,0.80522317,-0.77776045
belebele_eng_466,0.7241757,-0.28113684
belebele_eng_467,0.80522317,-0.77776045
belebele_eng_468,0.7241757,-0.28113684
belebele_eng_469,0.80522317,-0.77776045
belebele_eng_47,0.7642891,-0.2684724
belebele_eng_470,0.80522317,-0.77776045
belebele_eng_471,0.80522317,-0.77776045
belebele_eng_472,0.7241757,-0.28113684
belebele_eng_473,0.80522317,-0.77776045
belebele_eng_474,0.7642891,-0.2684724
belebele_eng_475,0.80522317,-0.77776045
belebele_eng_476,0.80522317,-0.77776045
belebele_eng_477,0.80522317,-0.77776045
belebele_eng_478,0.80522317,-0.77776045
belebele_eng_479,0.7642891,-0.2684724
belebele_eng_48,0.7163239,1.5429639
belebele_eng_480,0.80522317,-0.77776045
belebele_eng_481,0.7241757,-0.28113684
belebele_eng_482,0.80522317,-0.77776045
belebele_eng_483,0.69161004,-0.29073063
belebele_eng_484,0.80522317,-0.77776045
belebele_eng_485,0.69161004,-0.29073063
belebele_eng_486,0.60534966,0.97477794
belebele_eng_487,0.7163239,1.5429639
belebele_eng_488,0.80522317,-0.77776045
belebele_eng_489,0.6044916,0.55084634
belebele_eng_49,0.80522317,-0.77776045
belebele_eng_490,0.80522317,-0.77776045
belebele_eng_491,0.80522317,-0.77776045
belebele_eng_492,0.80522317,-0.77776045
belebele_eng_493,0.7642891,-0.2684724
belebele_eng_494,0.7241757,-0.28113684
belebele_eng_495,0.80522317,-0.77776045
belebele_eng_496,0.80522317,-0.77776045
belebele_eng_497,0.80522317,-0.77776045
belebele_eng_498,0.6320794,0.574971
belebele_eng_499,0.80522317,-0.77776045
belebele_eng_5,0.7293594,-0.27954894
belebele_eng_50,0.6933035,0.1741344
belebele_eng_500,0.80522317,-0.77776045
belebele_eng_501,0.6933035,0.1741344
belebele_eng_502,0.7642891,-0.2684724
belebele_eng_503,0.6044916,0.55084634
belebele_eng_504,0.80522317,-0.77776045
belebele_eng_505,0.80522317,-0.77776045
belebele_eng_506,0.7642891,-0.2684724
belebele_eng_507,0.80522317,-0.77776045
belebele_eng_508,0.80522317,-0.77776045
belebele_eng_509,0.6044916,0.55084634
belebele_eng_51,0.80522317,-0.77776045
belebele_eng_510,0.80522317,-0.77776045
belebele_eng_511,0.80522317,-0.77776045
belebele_eng_512,0.7282954,0.19395256
belebele_eng_513,0.80522317,-0.77776045
belebele_eng_514,0.80522317,-0.77776045
belebele_eng_515,0.80522317,-0.77776045
belebele_eng_516,0.63318455,0.13974576
belebele_eng_517,0.5802779,0.10954206
belebele_eng_518,0.80522317,-0.77776045
belebele_eng_519,0.7642891,-0.2684724
belebele_eng_52,0.7642891,-0.2684724
belebele_eng_520,0.80522317,-0.77776045
belebele_eng_521,0.69161004,-0.29073063
belebele_eng_522,0.6933035,0.1741344
belebele_eng_523,0.80522317,-0.77776045
belebele_eng_524,0.69161004,-0.29073063
belebele_eng_525,0.7642891,-0.2684724
belebele_eng_526,0.80522317,-0.77776045
belebele_eng_527,0.80522317,-0.77776045
belebele_eng_528,0.7013139,0.63199866
belebele_eng_529,0.7241757,-0.28113684
belebele_eng_53,0.80522317,-0.77776045
belebele_eng_530,0.7642891,-0.2684724
belebele_eng_531,0.80522317,-0.77776045
belebele_eng_532,0.80522317,-0.77776045
belebele_eng_533,0.6933035,0.1741344
belebele_eng_534,0.7241757,-0.28113684
belebele_eng_535,0.80522317,-0.77776045
belebele_eng_536,0.80522317,-0.77776045
belebele_eng_537,0.80522317,-0.77776045
belebele_eng_538,0.7642891,-0.2684724
belebele_eng_539,0.6933035,0.1741344
belebele_eng_54,0.80522317,-0.77776045
belebele_eng_540,0.63318455,0.13974576
belebele_eng_541,0.6959062,0.62772906
belebele_eng_542,0.7013139,0.63199866
belebele_eng_543,0.80522317,-0.77776045
belebele_eng_544,0.80522317,-0.77776045
belebele_eng_545,0.80522317,-0.77776045
belebele_eng_546,0.80522317,-0.77776045
belebele_eng_547,0.80522317,-0.77776045
belebele_eng_548,0.80522317,-0.77776045
belebele_eng_549,0.80522317,-0.77776045
belebele_eng_55,0.6959062,0.62772906
belebele_eng_550,0.69161004,-0.29073063
belebele_eng_551,0.80522317,-0.77776045
belebele_eng_552,0.80522317,-0.77776045
belebele_eng_553,0.69161004,-0.29073063
belebele_eng_554,0.80522317,-0.77776045
belebele_eng_555,0.80522317,-0.77776045
belebele_eng_556,0.7293594,-0.27954894
belebele_eng_557,0.6933035,0.1741344
belebele_eng_558,0.80522317,-0.77776045
belebele_eng_559,0.80522317,-0.77776045
belebele_eng_56,0.63318455,0.13974576
belebele_eng_560,0.63318455,0.13974576
belebele_eng_561,0.63318455,0.13974576
belebele_eng_562,0.80522317,-0.77776045
belebele_eng_563,0.80522317,-0.77776045
belebele_eng_564,0.73943514,0.6612007
belebele_eng_565,0.80522317,-0.77776045
belebele_eng_566,0.80522317,-0.77776045
belebele_eng_567,0.6044916,0.55084634
belebele_eng_568,0.7642891,-0.2684724
belebele_eng_569,0.80522317,-0.77776045
belebele_eng_57,0.63318455,0.13974576
belebele_eng_570,0.80522317,-0.77776045
belebele_eng_571,0.80522317,-0.77776045
belebele_eng_572,0.7642891,-0.2684724
belebele_eng_573,0.7642891,-0.2684724
belebele_eng_574,0.6933035,0.1741344
belebele_eng_575,0.80522317,-0.77776045
belebele_eng_576,0.80522317,-0.77776045
belebele_eng_577,0.80522317,-0.77776045
belebele_eng_578,0.6044916,0.55084634
belebele_eng_579,0.6044916,0.55084634
belebele_eng_58,0.6933035,0.1741344
belebele_eng_580,0.80522317,-0.77776045
belebele_eng_581,0.7642891,-0.2684724
belebele_eng_582,0.80522317,-0.77776045
belebele_eng_583,0.80522317,-0.77776045
belebele_eng_584,0.69161004,-0.29073063
belebele_eng_585,0.80522317,-0.77776045
belebele_eng_586,0.6959062,0.62772906
belebele_eng_587,0.80522317,-0.77776045
belebele_eng_588,0.80522317,-0.77776045
belebele_eng_589,0.7642891,-0.2684724
belebele_eng_59,0.69161004,-0.29073063
belebele_eng_590,0.633549,1.0072805
belebele_eng_591,0.7241757,-0.28113684
belebele_eng_592,0.80522317,-0.77776045
belebele_eng_593,0.80522317,-0.77776045
belebele_eng_594,0.80522317,-0.77776045
belebele_eng_595,0.80522317,-0.77776045
belebele_eng_596,0.80522317,-0.77776045
belebele_eng_597,0.80522317,-0.77776045
belebele_eng_598,0.7642891,-0.2684724
belebele_eng_599,0.7642891,-0.2684724
belebele_eng_6,0.80522317,-0.77776045
belebele_eng_60,0.80522317,-0.77776045
belebele_eng_600,0.69161004,-0.29073063
belebele_eng_601,0.69161004,-0.29073063
belebele_eng_602,0.69161004,-0.29073063
belebele_eng_603,0.80522317,-0.77776045
belebele_eng_604,0.6933035,0.1741344
belebele_eng_605,0.80522317,-0.77776045
belebele_eng_606,0.6044916,0.55084634
belebele_eng_607,0.80522317,-0.77776045
belebele_eng_608,0.7642891,-0.2684724
belebele_eng_609,0.80522317,-0.77776045
belebele_eng_61,0.80522317,-0.77776045
belebele_eng_610,0.80522317,-0.77776045
belebele_eng_611,0.80522317,-0.77776045
belebele_eng_612,0.80522317,-0.77776045
belebele_eng_613,0.80522317,-0.77776045
belebele_eng_614,0.6710693,1.0479506
belebele_eng_615,0.80522317,-0.77776045
belebele_eng_616,0.80522317,-0.77776045
belebele_eng_617,0.7642891,-0.2684724
belebele_eng_618,0.69161004,-0.29073063
belebele_eng_619,0.80522317,-0.77776045
belebele_eng_62,0.6044916,0.55084634
belebele_eng_620,0.80522317,-0.77776045
belebele_eng_621,0.80522317,-0.77776045
belebele_eng_622,0.80522317,-0.77776045
belebele_eng_623,0.80522317,-0.77776045
belebele_eng_624,0.6364851,0.5787512
belebele_eng_625,0.6933035,0.1741344
belebele_eng_626,0.7642891,-0.2684724
belebele_eng_627,0.7642891,-0.2684724
belebele_eng_628,0.6626997,0.1566573
belebele_eng_629,0.80522317,-0.77776045
belebele_eng_63,0.6044916,0.55084634
belebele_eng_630,0.7642891,-0.2684724
belebele_eng_631,0.80522317,-0.77776045
belebele_eng_632,0.63318455,0.13974576
belebele_eng_633,0.80522317,-0.77776045
belebele_eng_634,0.69161004,-0.29073063
belebele_eng_635,0.80522317,-0.77776045
belebele_eng_636,0.80522317,-0.77776045
belebele_eng_637,0.80522317,-0.77776045
belebele_eng_638,0.80522317,-0.77776045
belebele_eng_639,0.7642891,-0.2684724
belebele_eng_64,0.80522317,-0.77776045
belebele_eng_640,0.7241757,-0.28113684
belebele_eng_641,0.63318455,0.13974576
belebele_eng_642,0.63318455,0.13974576
belebele_eng_643,0.7642891,-0.2684724
belebele_eng_644,0.73943514,0.6612007
belebele_eng_645,0.6054193,0.55167013
belebele_eng_646,0.80522317,-0.77776045
belebele_eng_647,0.7163239,1.5429639
belebele_eng_648,0.80522317,-0.77776045
belebele_eng_649,0.7642891,-0.2684724
belebele_eng_65,0.80522317,-0.77776045
belebele_eng_650,0.7293594,-0.27954894
belebele_eng_651,0.80522317,-0.77776045
belebele_eng_652,0.80522317,-0.77776045
belebele_eng_653,0.69161004,-0.29073063
belebele_eng_654,0.80522317,-0.77776045
belebele_eng_655,0.7013139,0.63199866
belebele_eng_656,0.80522317,-0.77776045
belebele_eng_657,0.6933035,0.1741344
belebele_eng_658,0.80522317,-0.77776045
belebele_eng_659,0.80522317,-0.77776045
belebele_eng_66,0.6320794,0.574971
belebele_eng_660,0.80522317,-0.77776045
belebele_eng_661,0.80522317,-0.77776045
belebele_eng_662,0.80522317,-0.77776045
belebele_eng_663,0.80522317,-0.77776045
belebele_eng_664,0.69161004,-0.29073063
belebele_eng_665,0.7642891,-0.2684724
belebele_eng_666,0.80522317,-0.77776045
belebele_eng_667,0.63318455,0.13974576
belebele_eng_668,0.7241757,-0.28113684
belebele_eng_669,0.6933035,0.1741344
belebele_eng_67,0.69161004,-0.29073063
belebele_eng_670,0.63318455,0.13974576
belebele_eng_671,0.6044916,0.55084634
belebele_eng_672,0.80522317,-0.77776045
belebele_eng_673,0.80522317,-0.77776045
belebele_eng_674,0.7642891,-0.2684724
belebele_eng_675,0.69161004,-0.29073063
belebele_eng_676,0.7241757,-0.28113684
belebele_eng_677,0.6933035,0.1741344
belebele_eng_678,0.6348883,-0.3055597
belebele_eng_679,0.80522317,-0.77776045
belebele_eng_68,0.7642891,-0.2684724
belebele_eng_680,0.80522317,-0.77776045
belebele_eng_681,0.80522317,-0.77776045
belebele_eng_682,0.80522317,-0.77776045
belebele_eng_683,0.69161004,-0.29073063
belebele_eng_684,0.69161004,-0.29073063
belebele_eng_685,0.80522317,-0.77776045
belebele_eng_686,0.80522317,-0.77776045
belebele_eng_687,0.80522317,-0.77776045
belebele_eng_688,0.80522317,-0.77776045
belebele_eng_689,0.80522317,-0.77776045
belebele_eng_69,0.63318455,0.13974576
belebele_eng_690,0.7163239,1.5429639
belebele_eng_691,0.6933035,0.1741344
belebele_eng_692,0.7642891,-0.2684724
belebele_eng_693,0.80522317,-0.77776045
belebele_eng_694,0.80522317,-0.77776045
belebele_eng_695,0.6320794,0.574971
belebele_eng_696,0.80522317,-0.77776045
belebele_eng_697,0.6933035,0.1741344
belebele_eng_698,0.80522317,-0.77776045
belebele_eng_699,0.7642891,-0.2684724
belebele_eng_7,0.80522317,-0.77776045
belebele_eng_70,0.80522317,-0.77776045
belebele_eng_700,0.6933035,0.1741344
belebele_eng_701,0.7642891,-0.2684724
belebele_eng_702,0.6348883,-0.3055597
belebele_eng_703,0.6348883,-0.3055597
belebele_eng_704,0.63318455,0.13974576
belebele_eng_705,0.80522317,-0.77776045
belebele_eng_706,0.80522317,-0.77776045
belebele_eng_707,0.69161004,-0.29073063
belebele_eng_708,0.7642891,-0.2684724
belebele_eng_709,0.7642891,-0.2684724
belebele_eng_71,0.80522317,-0.77776045
belebele_eng_710,0.69161004,-0.29073063
belebele_eng_711,0.80522317,-0.77776045
belebele_eng_712,0.5802779,0.10954206
belebele_eng_713,0.6933035,0.1741344
belebele_eng_714,0.7642891,-0.2684724
belebele_eng_715,0.80522317,-0.77776045
belebele_eng_716,0.6044916,0.55084634
belebele_eng_717,0.5802621,0.5290278
belebele_eng_718,0.7477486,1.1223401
belebele_eng_719,0.7642891,-0.2684724
belebele_eng_72,0.6933035,0.1741344
belebele_eng_720,0.80522317,-0.77776045
belebele_eng_721,0.7642891,-0.2684724
belebele_eng_722,0.80522317,-0.77776045
belebele_eng_723,0.7642891,-0.2684724
belebele_eng_724,0.69161004,-0.29073063
belebele_eng_725,0.80522317,-0.77776045
belebele_eng_726,0.7642891,-0.2684724
belebele_eng_727,0.7642891,-0.2684724
belebele_eng_728,0.7241757,-0.28113684
belebele_eng_729,0.80522317,-0.77776045
belebele_eng_73,0.80522317,-0.77776045
belebele_eng_730,0.80522317,-0.77776045
belebele_eng_731,0.80522317,-0.77776045
belebele_eng_732,0.80522317,-0.77776045
belebele_eng_733,0.80522317,-0.77776045
belebele_eng_734,0.7642891,-0.2684724
belebele_eng_735,0.63318455,0.13974576
belebele_eng_736,0.6933035,0.1741344
belebele_eng_737,0.6933035,0.1741344
belebele_eng_738,0.6044916,0.55084634
belebele_eng_739,0.7642891,-0.2684724
belebele_eng_74,0.69161004,-0.29073063
belebele_eng_740,0.80522317,-0.77776045
belebele_eng_741,0.7013139,0.63199866
belebele_eng_742,0.6933035,0.1741344
belebele_eng_743,0.6933035,0.1741344
belebele_eng_744,0.6933035,0.1741344
belebele_eng_745,0.6933035,0.1741344
belebele_eng_746,0.80522317,-0.77776045
belebele_eng_747,0.80522317,-0.77776045
belebele_eng_748,0.7293594,-0.27954894
belebele_eng_749,0.69161004,-0.29073063
belebele_eng_75,0.80522317,-0.77776045
belebele_eng_750,0.80522317,-0.77776045
belebele_eng_751,0.80522317,-0.77776045
belebele_eng_752,0.6933035,0.1741344
belebele_eng_753,0.6320794,0.574971
belebele_eng_754,0.80522317,-0.77776045
belebele_eng_755,0.80522317,-0.77776045
belebele_eng_756,0.6044916,0.55084634
belebele_eng_757,0.6933035,0.1741344
belebele_eng_758,0.6933035,0.1741344
belebele_eng_759,0.80522317,-0.77776045
belebele_eng_76,0.80522317,-0.77776045
belebele_eng_760,0.80522317,-0.77776045
belebele_eng_761,0.69161004,-0.29073063
belebele_eng_762,0.6933035,0.1741344
belebele_eng_763,0.7642891,-0.2684724
belebele_eng_764,0.80522317,-0.77776045
belebele_eng_765,0.69161004,-0.29073063
belebele_eng_766,0.7642891,-0.2684724
belebele_eng_767,0.80522317,-0.77776045
belebele_eng_768,0.80522317,-0.77776045
belebele_eng_769,0.80522317,-0.77776045
belebele_eng_77,0.80522317,-0.77776045
belebele_eng_770,0.80522317,-0.77776045
belebele_eng_771,0.7241757,-0.28113684
belebele_eng_772,0.7282954,0.19395256
belebele_eng_773,0.6044916,0.55084634
belebele_eng_774,0.7241757,-0.28113684
belebele_eng_775,0.80522317,-0.77776045
belebele_eng_776,0.7642891,-0.2684724
belebele_eng_777,0.6933035,0.1741344
belebele_eng_778,0.80522317,-0.77776045
belebele_eng_779,0.69161004,-0.29073063
belebele_eng_78,0.80522317,-0.77776045
belebele_eng_780,0.80522317,-0.77776045
belebele_eng_781,0.65816486,0.15406066
belebele_eng_782,0.7241757,-0.28113684
belebele_eng_783,0.80522317,-0.77776045
belebele_eng_784,0.633549,1.0072805
belebele_eng_785,0.7642891,-0.2684724
belebele_eng_786,0.7642891,-0.2684724
belebele_eng_787,0.7338966,0.19710252
belebele_eng_788,0.7338966,0.19710252
belebele_eng_789,0.80522317,-0.77776045
belebele_eng_79,0.80522317,-0.77776045
belebele_eng_790,0.7642891,-0.2684724
belebele_eng_791,0.6933035,0.1741344
belebele_eng_792,0.80522317,-0.77776045
belebele_eng_793,0.63318455,0.13974576
belebele_eng_794,0.80522317,-0.77776045
belebele_eng_795,0.63318455,0.13974576
belebele_eng_796,0.80522317,-0.77776045
belebele_eng_797,0.80522317,-0.77776045
belebele_eng_798,0.80522317,-0.77776045
belebele_eng_799,0.80522317,-0.77776045
belebele_eng_8,0.7642891,-0.2684724
belebele_eng_80,0.69161004,-0.29073063
belebele_eng_800,0.80522317,-0.77776045
belebele_eng_801,0.80522317,-0.77776045
belebele_eng_802,0.7642891,-0.2684724
belebele_eng_803,0.7642891,-0.2684724
belebele_eng_804,0.7241757,-0.28113684
belebele_eng_805,0.80522317,-0.77776045
belebele_eng_806,0.80522317,-0.77776045
belebele_eng_807,0.69161004,-0.29073063
belebele_eng_808,0.80522317,-0.77776045
belebele_eng_809,0.7338966,0.19710252
belebele_eng_81,0.7642891,-0.2684724
belebele_eng_810,0.80522317,-0.77776045
belebele_eng_811,0.7642891,-0.2684724
belebele_eng_812,0.80522317,-0.77776045
belebele_eng_813,0.80522317,-0.77776045
belebele_eng_814,0.69161004,-0.29073063
belebele_eng_815,0.80522317,-0.77776045
belebele_eng_816,0.80522317,-0.77776045
belebele_eng_817,0.633549,1.0072805
belebele_eng_818,0.63318455,0.13974576
belebele_eng_819,0.80522317,-0.77776045
belebele_eng_82,0.80522317,-0.77776045
belebele_eng_820,0.80522317,-0.77776045
belebele_eng_821,0.6044916,0.55084634
belebele_eng_822,0.80522317,-0.77776045
belebele_eng_823,0.80522317,-0.77776045
belebele_eng_824,0.80522317,-0.77776045
belebele_eng_825,0.80522317,-0.77776045
belebele_eng_826,0.80522317,-0.77776045
belebele_eng_827,0.7642891,-0.2684724
belebele_eng_828,0.80522317,-0.77776045
belebele_eng_829,0.7642891,-0.2684724
belebele_eng_83,0.7163239,1.5429639
belebele_eng_830,0.80522317,-0.77776045
belebele_eng_831,0.80522317,-0.77776045
belebele_eng_832,0.7642891,-0.2684724
belebele_eng_833,0.7642891,-0.2684724
belebele_eng_834,0.7642891,-0.2684724
belebele_eng_835,0.80522317,-0.77776045
belebele_eng_836,0.7642891,-0.2684724
belebele_eng_837,0.80522317,-0.77776045
belebele_eng_838,0.80522317,-0.77776045
belebele_eng_839,0.6933035,0.1741344
belebele_eng_84,0.80522317,-0.77776045
belebele_eng_840,0.80522317,-0.77776045
belebele_eng_841,0.80522317,-0.77776045
belebele_eng_842,0.7642891,-0.2684724
belebele_eng_843,0.80522317,-0.77776045
belebele_eng_844,0.7642891,-0.2684724
belebele_eng_845,0.7241757,-0.28113684
belebele_eng_846,0.7163239,1.5429639
belebele_eng_847,0.6933035,0.1741344
belebele_eng_848,0.80522317,-0.77776045
belebele_eng_849,0.7163239,1.5429639
belebele_eng_85,0.60534966,0.97477794
belebele_eng_850,0.80522317,-0.77776045
belebele_eng_851,0.80522317,-0.77776045
belebele_eng_852,0.6933035,0.1741344
belebele_eng_853,0.7282954,0.19395256
belebele_eng_854,0.6933035,0.1741344
belebele_eng_855,0.80522317,-0.77776045
belebele_eng_856,0.7642891,-0.2684724
belebele_eng_857,0.6044916,0.55084634
belebele_eng_858,0.80522317,-0.77776045
belebele_eng_859,0.7282954,0.19395256
belebele_eng_86,0.80522317,-0.77776045
belebele_eng_860,0.63318455,0.13974576
belebele_eng_861,0.6044916,0.55084634
belebele_eng_862,0.80522317,-0.77776045
belebele_eng_863,0.7293594,-0.27954894
belebele_eng_864,0.80522317,-0.77776045
belebele_eng_865,0.80522317,-0.77776045
belebele_eng_866,0.80522317,-0.77776045
belebele_eng_867,0.80522317,-0.77776045
belebele_eng_868,0.80522317,-0.77776045
belebele_eng_869,0.73943514,0.6612007
belebele_eng_87,0.80522317,-0.77776045
belebele_eng_870,0.80522317,-0.77776045
belebele_eng_871,0.80522317,-0.77776045
belebele_eng_872,0.80522317,-0.77776045
belebele_eng_873,0.80522317,-0.77776045
belebele_eng_874,0.69161004,-0.29073063
belebele_eng_875,0.6933035,0.1741344
belebele_eng_876,0.7642891,-0.2684724
belebele_eng_877,0.7642891,-0.2684724
belebele_eng_878,0.633549,1.0072805
belebele_eng_879,0.6933035,0.1741344
belebele_eng_88,0.80522317,-0.77776045
belebele_eng_880,0.6933035,0.1741344
belebele_eng_881,0.6933035,0.1741344
belebele_eng_882,0.80522317,-0.77776045
belebele_eng_883,0.7477486,1.1223401
belebele_eng_884,0.80522317,-0.77776045
belebele_eng_885,0.6933035,0.1741344
belebele_eng_886,0.63318455,0.13974576
belebele_eng_887,0.80522317,-0.77776045
belebele_eng_888,0.7642891,-0.2684724
belebele_eng_889,0.80522317,-0.77776045
belebele_eng_89,0.80522317,-0.77776045
belebele_eng_890,0.69161004,-0.29073063
belebele_eng_891,0.80522317,-0.77776045
belebele_eng_892,0.7338966,0.19710252
belebele_eng_893,0.80522317,-0.77776045
belebele_eng_894,0.73943514,0.6612007
belebele_eng_895,0.66330975,0.60132694
belebele_eng_896,0.7477486,1.1223401
belebele_eng_897,0.6044916,0.55084634
belebele_eng_898,0.63318455,0.13974576
belebele_eng_899,0.6933035,0.1741344
belebele_eng_9,0.80522317,-0.77776045
belebele_eng_90,0.6933035,0.1741344
belebele_eng_91,0.80522317,-0.77776045
belebele_eng_92,0.80522317,-0.77776045
belebele_eng_93,0.80522317,-0.77776045
belebele_eng_94,0.80522317,-0.77776045
belebele_eng_95,0.7642891,-0.2684724
belebele_eng_96,0.80522317,-0.77776045
belebele_eng_97,0.6044916,0.55084634
belebele_eng_98,0.7642891,-0.2684724
belebele_eng_99,0.80522317,-0.77776045
belebele_hau_0,0.80522317,-0.77776045
belebele_hau_1,0.60404813,0.12307197
belebele_hau_10,0.80522317,-0.77776045
belebele_hau_100,0.73943514,0.6612007
belebele_hau_101,0.6933035,0.1741344
belebele_hau_102,0.6959062,0.62772906
belebele_hau_103,0.6044916,0.55084634
belebele_hau_104,0.7642891,-0.2684724
belebele_hau_105,0.6933035,0.1741344
belebele_hau_106,0.7241757,-0.28113684
belebele_hau_107,0.7163239,1.5429639
belebele_hau_108,0.7477486,1.1223401
belebele_hau_109,0.7282954,0.19395256
belebele_hau_11,0.63318455,0.13974576
belebele_hau_110,0.73943514,0.6612007
belebele_hau_111,0.6933035,0.1741344
belebele_hau_112,0.80522317,-0.77776045
belebele_hau_113,0.7241757,-0.28113684
belebele_hau_114,0.6054193,0.55167013
belebele_hau_115,0.6626997,0.1566573
belebele_hau_116,0.80522317,-0.77776045
belebele_hau_117,0.5802621,0.5290278
belebele_hau_118,0.7642891,-0.2684724
belebele_hau_119,0.73943514,0.6612007
belebele_hau_12,0.7163239,1.5429639
belebele_hau_120,0.7477486,1.1223401
belebele_hau_121,0.69161004,-0.29073063
belebele_hau_122,0.7642891,-0.2684724
belebele_hau_123,0.6959062,0.62772906
belebele_hau_124,0.69161004,-0.29073063
belebele_hau_125,0.6933035,0.1741344
belebele_hau_126,0.80522317,-0.77776045
belebele_hau_127,0.7642891,-0.2684724
belebele_hau_128,0.65816486,0.15406066
belebele_hau_129,0.80522317,-0.77776045
belebele_hau_13,0.7642891,-0.2684724
belebele_hau_130,0.65816486,0.15406066
belebele_hau_131,0.80522317,-0.77776045
belebele_hau_132,0.65816486,0.15406066
belebele_hau_133,0.69447774,0.17480274
belebele_hau_134,0.69161004,-0.29073063
belebele_hau_135,0.7477486,1.1223401
belebele_hau_136,0.80522317,-0.77776045
belebele_hau_137,0.80522317,-0.77776045
belebele_hau_138,0.7163239,1.5429639
belebele_hau_139,0.80522317,-0.77776045
belebele_hau_14,0.6364851,0.5787512
belebele_hau_140,0.80522317,-0.77776045
belebele_hau_141,0.80522317,-0.77776045
belebele_hau_142,0.7477486,1.1223401
belebele_hau_143,0.66330975,0.60132694
belebele_hau_144,0.7241757,-0.28113684
belebele_hau_145,0.6933035,0.1741344
belebele_hau_146,0.7642891,-0.2684724
belebele_hau_147,0.63821864,1.012501
belebele_hau_148,0.80522317,-0.77776045
belebele_hau_149,0.6710693,1.0479506
belebele_hau_15,0.7642891,-0.2684724
belebele_hau_150,0.6933035,0.1741344
belebele_hau_151,0.69161004,-0.29073063
belebele_hau_152,0.6933035,0.1741344
belebele_hau_153,0.80522317,-0.77776045
belebele_hau_154,0.80522317,-0.77776045
belebele_hau_155,0.80522317,-0.77776045
belebele_hau_156,0.80522317,-0.77776045
belebele_hau_157,0.80522317,-0.77776045
belebele_hau_158,0.63318455,0.13974576
belebele_hau_159,0.7642891,-0.2684724
belebele_hau_16,0.6933035,0.1741344
belebele_hau_160,0.7642891,-0.2684724
belebele_hau_161,0.7241757,-0.28113684
belebele_hau_162,0.80522317,-0.77776045
belebele_hau_163,0.7282954,0.19395256
belebele_hau_164,0.7642891,-0.2684724
belebele_hau_165,0.80522317,-0.77776045
belebele_hau_166,0.80522317,-0.77776045
belebele_hau_167,0.6933035,0.1741344
belebele_hau_168,0.80522317,-0.77776045
belebele_hau_169,0.6959062,0.62772906
belebele_hau_17,0.80522317,-0.77776045
belebele_hau_170,0.6933035,0.1741344
belebele_hau_171,0.6933035,0.1741344
belebele_hau_172,0.66330975,0.60132694
belebele_hau_173,0.80522317,-0.77776045
belebele_hau_174,0.6959062,0.62772906
belebele_hau_175,0.6933035,0.1741344
belebele_hau_176,0.6933035,0.1741344
belebele_hau_177,0.7642891,-0.2684724
belebele_hau_178,0.80522317,-0.77776045
belebele_hau_179,0.63318455,0.13974576
belebele_hau_18,0.80522317,-0.77776045
belebele_hau_180,0.7293594,-0.27954894
belebele_hau_181,0.6626997,0.1566573
belebele_hau_182,0.80522317,-0.77776045
belebele_hau_183,0.6933035,0.1741344
belebele_hau_184,0.80522317,-0.77776045
belebele_hau_185,0.7013139,0.63199866
belebele_hau_186,0.6933035,0.1741344
belebele_hau_187,0.73943514,0.6612007
belebele_hau_188,0.6933035,0.1741344
